ITEM_ID,PRODUCTNAME,PRODUCT,SUMMARY,DESCRIPTION,DESCRIPTION2,URL,CATEGORYTEXT1,ON_STOCK,PRICE,WARRANTY,IMGURL1,IMGURL5,IMGURL6,ENERGY_ARROW,DATA_SHEET,USER_MANUAL,SPARE_PART_LIST,ENERGY_LABEL,NEW_ITEM,ACTION,EAN,PRODUCTNO,DELIVERY_DATE,"Bouteilles de vin 750 ml","Plage de température","Classe climatique","Poids brut / net","Volume brut / net","Nombre et type de porte","Porte réversible","Nombre et type de tablettes",Pieds,"Finition extérieure","Finition intérieure","Éclairage intérieur",Serrure,"Type de régulation","Type de réfrigération","Type de dégivrage","Fluide frigorigène","Charge de gaz",Thermomètre,"Classe énergétique",Consommation d'énergie,Consommation énergétique annuelle,"Puissance consommée","Tension / Fréquence","Niveau sonore","Dimensions intérieures, zone 2 (LxPxH)","Dimensions intérieures (LxPxH)","Dimensions extérieures (LxPxH)","Dimensions emballées (LxPxH)","Charge conteneur 40 pieds","Canettes 330 ml","Canettes 500 ml","Bouteilles 330 ml","Bouteilles 500 ml PET","Couleur de tablette","Dimensions des tablettes","Charge max. par tablette",Roulettes,"Type de caisson","Vol EEI","Surface totale de présentation","Nombre et type de couvercles","Nombre et type de paniers","Nbre de paniers max.","Système de séparateurs","Nombre de séparateurs","Capacité bacs GN","Écran anti-projection",Tiroirs,"Capacité froid positif","Capacité congélation","Fût 20 l","Fût 50 l",Séparateurs,"Dimensions encastré (LxP)","BIB 20 l","BIB 10l","Dimensions de la tablette inférieure","Volume interne","Surface interne","Épaisseur des parois","Densité d’isolation","Capacité de service","Capacité de stockage (en dessous)","Capacité de production de glaçons","Capacité du bac à glaçons","Taille des glaçons","Consommation d’eau","Charge max. au sol"
45469,BA16H,"Arrière de bar","Arrière-bar de qualité à basse consommation d’énergie","La gamme BA est une gamme d’arrière-bars de qualité. Elle se caractérise par des portes aluminium et des tablettes chromées à faible espacement, pour plus de stabilité et une grande capacité. Les portes à double vitrage offrent une excellente vue sur les produits et permettent de réduire la consommation d’énergie. Disponible en version 1, 2 ou 3 portes, avec portes battantes ou coulissantes. Disponible en deux hauteurs différentes pour permettre l’intégration dans tous les environnements : 870 mm et 900 mm. 

La nouvelle gamme d’arrière-bars est très sobre en énergie, avec une consommation réduite de 59 % en moyenne par rapport à la génération précédente.","Classe énergétique UE A, Consommation d’énergie réduite d’env. 59 % par rapport à la gamme BA précédente, Double vitrage de sécurité, Porte vitrée réversible, Refroidissement ventilé pour un refroidissement rapide et une température uniforme, Thermostat électronique facile d’accès, Tablettes ajustables, Éclairage intérieur LED, Verrou",https://www.tefcold.fr/Produits/BA16H-45469,"Refroidisseurs | Arrières de bar et refroidisseurs de fût;Inspiration | Actualité produits;Inspiration | Bar;Inspiration | Armoires à haute efficacité énergétique;Inspiration | Bar à vin;Inspiration | HoReCa",1,"537,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/da61649b-9933-449b-883d-ffc43438b6b8.jpg,https://www.tefcold.dk/Files/Images/Perfion/154736ab-1c6f-48da-abf9-863336d79092.png,https://www.tefcold.dk/Files/Images/Perfion/1c53ed10-a7ee-4268-87e7-68ac46deb6a1.png,https://www.tefcold.fr//Files/Images/Perfion/f924ad4b-74e0-449e-ab6d-f8fc78c1f786.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45469&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/4672a569-db37-4bc6-8470-8a87d9acd2c0.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/05ca5e95-098e-4907-875e-1be0c6441562.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/bb1e4e63-0661-4b7b-9578-6013d36f4c57.pdf,1,0,5708181721954,45469,,,"+2 à +10",4,"52 / 46","125 / 115","1 porte vitrée à charnières",Oui,"2 clayettes chromées","4 pieds ajustables",Noir,"Stucco aluminium",LED,Oui,Électronique,Ventilé,Automatique,R600a,55,Oui,A,0.96,350,95,220-240/50,44," x  x ","510 x 418 x 720","600 x 520 x 870","685 x 575 x 940",136,161,112,84,84,Chromé,"495x350 mm",,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45470,BA21H,"Arrière de bar","Arrière-bar de qualité à basse consommation d’énergie","La gamme BA est une gamme d’arrière-bars de qualité. Elle se caractérise par des portes aluminium et des tablettes chromées à faible espacement, pour plus de stabilité et une grande capacité. Les portes à double vitrage offrent une excellente vue sur les produits et permettent de réduire la consommation d’énergie. Disponible en version 1, 2 ou 3 portes, avec portes battantes ou coulissantes. Disponible en deux hauteurs différentes pour permettre l’intégration dans tous les environnements : 870 mm et 900 mm. 

La nouvelle gamme d’arrière-bars est très sobre en énergie, avec une consommation réduite de 59 % en moyenne par rapport à la génération précédente.","Classe énergétique UE A, Consommation d’énergie réduite d’env. 59 % par rapport à la gamme BA précédente, Refroidissement ventilé pour un refroidissement rapide et une température uniforme, Compresseur à vitesse variable basse consommation, Double vitrage de sécurité, Portes vitrées à cadre aluminium à charnières, Thermostat électronique facile d’accès, Tablettes ajustables derrière chaque porte, Éclairage intérieur LED, Verrou",https://www.tefcold.fr/Produits/BA21H-45470,"Refroidisseurs | Arrières de bar et refroidisseurs de fût;Inspiration | Actualité produits;Inspiration | Bar;Inspiration | Armoires à haute efficacité énergétique;Inspiration | Bar à vin;Inspiration | HoReCa",1,"679,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/54beb7d4-280f-4b7c-8002-129f13ebca6c.jpg,https://www.tefcold.dk/Files/Images/Perfion/154736ab-1c6f-48da-abf9-863336d79092.png,https://www.tefcold.dk/Files/Images/Perfion/1c53ed10-a7ee-4268-87e7-68ac46deb6a1.png,https://www.tefcold.fr//Files/Images/Perfion/f924ad4b-74e0-449e-ab6d-f8fc78c1f786.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45470&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/4672a569-db37-4bc6-8470-8a87d9acd2c0.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/d0271470-70fb-45f2-8f56-59aaaf9d4ce5.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/24057988-45b9-45ce-9161-8a1d59fd8a7d.pdf,1,0,5708181721961,45470,,,"+2 à +10",4,"70 / 64","196 / 188","2 portes vitrées à charnières",Non,"4 clayettes chromées","4 pieds ajustables",Noir,"Stucco aluminium",LED,Oui,Électronique,Ventilé,Automatique,R600a,70,Oui,A,1.08,394,115,220-240/50,44," x  x ","810 x 418 x 734","900 x 520 x 900","985 x 575 x 970",96,276,168,143,143,Chromé,"395x328 mm",,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45471,BA26H,"Arrière de bar","Arrière-bar de qualité à basse consommation d’énergie","La gamme BA est une gamme d’arrière-bars de qualité. Elle se caractérise par des portes aluminium et des tablettes chromées à faible espacement, pour plus de stabilité et une grande capacité. Les portes à double vitrage offrent une excellente vue sur les produits et permettent de réduire la consommation d’énergie. Disponible en version 1, 2 ou 3 portes, avec portes battantes ou coulissantes. Disponible en deux hauteurs différentes pour permettre l’intégration dans tous les environnements : 870 mm et 900 mm. 

La nouvelle gamme d’arrière-bars est très sobre en énergie, avec une consommation réduite de 59 % en moyenne par rapport à la génération précédente.","Classe énergétique UE A, Consommation d’énergie réduite d’env. 59 % par rapport à la gamme BA précédente, Refroidissement ventilé pour un refroidissement rapide et une température uniforme, Compresseur à vitesse variable basse consommation, Double vitrage de sécurité, Portes vitrées à cadre aluminium à charnières, Thermostat électronique facile d’accès, Tablettes ajustables derrière chaque porte, Éclairage intérieur LED, Verrou",https://www.tefcold.fr/Produits/BA26H-45471,"Refroidisseurs | Arrières de bar et refroidisseurs de fût;Inspiration | Actualité produits;Inspiration | Bar;Inspiration | Armoires à haute efficacité énergétique;Inspiration | Bar à vin;Inspiration | HoReCa",1,"690,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/5d897a23-4450-4043-9949-e2addb56a153.jpg,https://www.tefcold.dk/Files/Images/Perfion/154736ab-1c6f-48da-abf9-863336d79092.png,https://www.tefcold.dk/Files/Images/Perfion/1c53ed10-a7ee-4268-87e7-68ac46deb6a1.png,https://www.tefcold.fr//Files/Images/Perfion/f924ad4b-74e0-449e-ab6d-f8fc78c1f786.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45471&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/4672a569-db37-4bc6-8470-8a87d9acd2c0.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/b81eaff5-005b-4bc3-beda-ffb18d1061a4.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/f4b60b99-d4f1-423e-81bf-28d2cf861fb1.pdf,1,0,5708181721978,45471,,,"+2 à +10",4,"69 / 63","190 / 182","2 portes vitrées à charnières",Non,"4 clayettes chromées","4 pieds ajustables",Noir,"Stucco aluminium",LED,Oui,Électronique,Ventilé,Automatique,R600a,70,Oui,A,1.08,394,115,220-240/50,44," x  x ","900 x 418 x 720","900 x 520 x 870","985 x 575 x 940",96,276,188,143,143,Chromé,"395x328 mm",,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45472,BA31H,"Arrière de bar","Arrière-bar de qualité à basse consommation d’énergie","La gamme BA est une gamme d’arrière-bars de qualité. Elle se caractérise par des portes aluminium et des tablettes chromées à faible espacement, pour plus de stabilité et une grande capacité. Les portes à double vitrage offrent une excellente vue sur les produits et permettent de réduire la consommation d’énergie. Disponible en version 1, 2 ou 3 portes, avec portes battantes ou coulissantes. Disponible en deux hauteurs différentes pour permettre l’intégration dans tous les environnements : 870 mm et 900 mm. 

La nouvelle gamme d’arrière-bars est très sobre en énergie, avec une consommation réduite de 59 % en moyenne par rapport à la génération précédente.","Classe énergétique UE B, Consommation d’énergie réduite d’env. 59 % par rapport à la gamme BA précédente, Refroidissement ventilé pour un refroidissement rapide et une température uniforme, Compresseur à vitesse variable basse consommation, Double vitrage de sécurité, Portes vitrées à cadre aluminium à charnières, Thermostat électronique facile d’accès, Tablettes ajustables derrière chaque porte, Éclairage intérieur LED, Verrou",https://www.tefcold.fr/Produits/BA31H-45472,"Refroidisseurs | Arrières de bar et refroidisseurs de fût;Inspiration | Actualité produits;Inspiration | Bar;Inspiration | Armoires à haute efficacité énergétique;Inspiration | Bar à vin;Inspiration | HoReCa",1,"951,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/955405fc-3e82-47d0-a037-84bc098cdb49.jpg,https://www.tefcold.dk/Files/Images/Perfion/154736ab-1c6f-48da-abf9-863336d79092.png,https://www.tefcold.dk/Files/Images/Perfion/1c53ed10-a7ee-4268-87e7-68ac46deb6a1.png,https://www.tefcold.fr//Files/Images/Perfion/800e12ef-25f2-4c55-8d6a-52d45ca22292.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45472&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/4672a569-db37-4bc6-8470-8a87d9acd2c0.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/4747dd4c-bf84-4947-ae61-b3b9520b7561.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/e40168c5-40bd-4d18-8d1e-f8ad6a070b12.pdf,1,0,5708181721985,45472,,,"+2 à +10",4,"99 / 92","311 / 288","3 portes vitrées à charnières",Non,"6 clayettes chromées","4 pieds ajustables",Noir,"Stucco aluminium",LED,Oui,Électronique,Ventilé,Automatique,R290,90,Oui,B,1.8,657,125,220-240/50,44," x  x ","1265 x 418 x 734","1350 x 520 x 900","1435 x 575 x 970",64,380,266,218,218,Chromé,"400x318 / 432x318 mm",,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45473,BA21S,"Arrière de bar","Arrière-bar de qualité à basse consommation d’énergie","La gamme BA est une gamme d’arrière-bars de qualité. Elle se caractérise par des portes aluminium et des tablettes chromées à faible espacement, pour plus de stabilité et une grande capacité. Les portes à double vitrage offrent une excellente vue sur les produits et permettent de réduire la consommation d’énergie. Disponible en version 1, 2 ou 3 portes, avec portes battantes ou coulissantes. Disponible en deux hauteurs différentes pour permettre l’intégration dans tous les environnements : 870 mm et 900 mm. 

La nouvelle gamme d’arrière-bars est très sobre en énergie, avec une consommation réduite de 59 % en moyenne par rapport à la génération précédente.","Classe énergétique UE A, Consommation d’énergie réduite d’env. 59 % par rapport à la gamme BA précédente, Double vitrage de sécurité, Compresseur à vitesse variable basse consommation, Portes vitrées coulissantes à fermeture automatique, Refroidissement ventilé pour un refroidissement rapide et une température uniforme, Thermostat électronique facile d’accès, Tablettes ajustables derrière chaque porte, Éclairage intérieur LED, Verrou",https://www.tefcold.fr/Produits/BA21S-45473,"Refroidisseurs | Arrières de bar et refroidisseurs de fût;Inspiration | Actualité produits;Inspiration | Bar;Inspiration | Armoires à haute efficacité énergétique;Inspiration | Bar à vin;Inspiration | HoReCa",1,"706,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/911871f8-0003-4f84-9149-8f1ffddea891.jpg,https://www.tefcold.dk/Files/Images/Perfion/dc7fe99b-2b15-4d33-a636-e0b4e1110222.png,https://www.tefcold.dk/Files/Images/Perfion/1c53ed10-a7ee-4268-87e7-68ac46deb6a1.png,https://www.tefcold.fr//Files/Images/Perfion/f924ad4b-74e0-449e-ab6d-f8fc78c1f786.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45473&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/4672a569-db37-4bc6-8470-8a87d9acd2c0.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/b0b6661f-8056-4ce5-bd51-f45db08c138c.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/77ed2441-2c5b-413c-a72e-a6f017f0455e.pdf,1,0,5708181721992,45473,,,"+2 à +10",4,"70 / 64","196 / 188","2 portes vitrées coulissantes",Non,"4 clayettes chromées","4 pieds ajustables",Noir,"Stucco aluminium",LED,Oui,Électronique,Ventilé,Automatique,R600a,70,Oui,A,1.14,416,115,220-240/50,44," x  x ","810 x 418 x 734","900 x 515 x 900","985 x 575 x 970",96,276,168,143,143,Chromé,"395x328 mm",,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45474,BA26S,"Arrière de bar","Arrière-bar de qualité à basse consommation d’énergie","La gamme BA est une gamme d’arrière-bars de qualité. Elle se caractérise par des portes aluminium et des tablettes chromées à faible espacement, pour plus de stabilité et une grande capacité. Les portes à double vitrage offrent une excellente vue sur les produits et permettent de réduire la consommation d’énergie. Disponible en version 1, 2 ou 3 portes, avec portes battantes ou coulissantes. Disponible en deux hauteurs différentes pour permettre l’intégration dans tous les environnements : 870 mm et 900 mm. 

La nouvelle gamme d’arrière-bars est très sobre en énergie, avec une consommation réduite de 59 % en moyenne par rapport à la génération précédente.","Classe énergétique UE A, Consommation d’énergie réduite d’env. 59 % par rapport à la gamme BA précédente, Double vitrage de sécurité, Compresseur à vitesse variable basse consommation, Portes vitrées coulissantes à fermeture automatique, Refroidissement ventilé pour un refroidissement rapide et une température uniforme, Thermostat électronique facile d’accès, Tablettes ajustables derrière chaque porte, Éclairage intérieur LED, Verrou",https://www.tefcold.fr/Produits/BA26S-45474,"Refroidisseurs | Arrières de bar et refroidisseurs de fût;Inspiration | Actualité produits;Inspiration | Bar;Inspiration | Armoires à haute efficacité énergétique;Inspiration | Bar à vin;Inspiration | HoReCa",1,"706,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/ab2c7c1b-45a8-4ff5-ad73-c80cf332187f.jpg,https://www.tefcold.dk/Files/Images/Perfion/dc7fe99b-2b15-4d33-a636-e0b4e1110222.png,https://www.tefcold.dk/Files/Images/Perfion/1c53ed10-a7ee-4268-87e7-68ac46deb6a1.png,https://www.tefcold.fr//Files/Images/Perfion/f924ad4b-74e0-449e-ab6d-f8fc78c1f786.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45474&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/4672a569-db37-4bc6-8470-8a87d9acd2c0.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/d81d690f-f870-419d-abe7-f1554aa0aede.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/e982e0a7-db9d-4612-956f-4a59ae3c5e65.pdf,1,0,5708181722005,45474,,,"+2 à +10",4,"69 / 63","190 / 182","2 portes vitrées coulissantes",Non,"4 clayettes chromées","4 pieds ajustables",Noir,"Stucco aluminium",LED,Oui,Électronique,Ventilé,Automatique,R600a,70,Oui,A,1.14,416,115,220-240/50,44," x  x ","900 x 418 x 720","900 x 515 x 870","985 x 575 x 940",96,276,188,143,143,Chromé,"395x328 mm",,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45475,BA31S-3,"Arrière de bar","Arrière-bar de qualité à basse consommation d’énergie","La gamme BA est une gamme d’arrière-bars de qualité. Elle se caractérise par des portes aluminium et des tablettes chromées à faible espacement, pour plus de stabilité et une grande capacité. Les portes à double vitrage offrent une excellente vue sur les produits et permettent de réduire la consommation d’énergie. Disponible en version 1, 2 ou 3 portes, avec portes battantes ou coulissantes. Disponible en deux hauteurs différentes pour permettre l’intégration dans tous les environnements : 870 mm et 900 mm. 

La nouvelle gamme d’arrière-bars est très sobre en énergie, avec une consommation réduite de 59 % en moyenne par rapport à la génération précédente.","Classe énergétique UE B, Consommation d’énergie réduite d’env. 59 % par rapport à la gamme BA précédente, Double vitrage de sécurité, Compresseur à vitesse variable basse consommation, Portes vitrées coulissantes à fermeture automatique, Refroidissement ventilé pour un refroidissement rapide et une température uniforme, Thermostat électronique facile d’accès, Tablettes ajustables derrière chaque porte, Éclairage intérieur LED, Verrou",https://www.tefcold.fr/Produits/BA31S-3-45475,"Refroidisseurs | Arrières de bar et refroidisseurs de fût;Inspiration | Actualité produits;Inspiration | Bar;Inspiration | Armoires à haute efficacité énergétique;Inspiration | Bar à vin;Inspiration | HoReCa",1,"986,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/bdf14a02-4fcc-4958-af2e-22e2f1a4d681.jpg,https://www.tefcold.dk/Files/Images/Perfion/dc7fe99b-2b15-4d33-a636-e0b4e1110222.png,https://www.tefcold.dk/Files/Images/Perfion/1c53ed10-a7ee-4268-87e7-68ac46deb6a1.png,https://www.tefcold.fr//Files/Images/Perfion/800e12ef-25f2-4c55-8d6a-52d45ca22292.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45475&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/4672a569-db37-4bc6-8470-8a87d9acd2c0.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/dda11794-4eb2-4755-ada8-8a9d94f20265.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/284fde21-8728-4df1-b37e-c53c4beba26d.pdf,1,0,5708181722012,45475,,,"+2 à +10",4,"101 / 94","311 / 288","3 portes vitrées coulissantes",Non,"6 clayettes chromées","4 pieds ajustables",Noir,"Stucco aluminium",LED,Oui,Électronique,Ventilé,Automatique,R290,90,Oui,B,1.74,635,125,220-240/50,44," x  x ","1265 x 418 x 734","1350 x 515 x 900","1435 x 575 x 970",64,380,266,218,218,Chromé,"400x318 / 432x318 mm",,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45479,"UFSC371G Black","Congélateur vitré noir","Vitrine froid négatif à porte vitrée chauffée ","La gamme UFSC de vitrine à froid négatif offre une excellente présentation des produits à prix compétitif. Sa porte vitrée chauffée permet d’éviter la condensation, et son évacuation d’eau de dégivrage facilite l’entretien. Il s’agit d’un système de froid statique, avec des étagères fixes intégrant le circuit de l’évaporateur pour une température homogène dans toute l’armoire. Cette vitrine à froid négatif est disponible noir ou blanc, avec ou sans caisson lumineux.","Intérieur/Extérieur noir, Verre chauffé pour éviter la condensation, Éclairage intérieur LED avec interrupteur, Affichage digital de la température, Tablettes de congélation fixes, Verrou, Pieds ajustables, Drain d’eau de dégivrage",https://www.tefcold.fr/Produits/UFSC371GBlack-45479,"Inspiration | Actualité produits;Congélateurs | Congélateurs vitrés, verticaux;Inspiration | Hôtel;Inspiration | Tout en noir",1,"1.067,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/e93d6c0b-70a2-474b-be62-5f9c65e83385.jpg,https://www.tefcold.dk/Files/Images/Perfion/69719221-27ec-49d4-82f8-b3467241e60a.png,https://www.tefcold.dk/Files/Images/Perfion/b7585d9c-4b0c-41ae-9fdf-72951db84f5d.png,https://www.tefcold.fr//Files/Images/Perfion/5ad63bc7-ab23-44bc-9ce6-d3087d8439fa.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45479&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/39e57191-e1ef-4ab4-bf60-75d457d84d8e.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/c272159b-4ca2-47e9-a463-474711adf3e4.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/b45960dc-86bc-4531-9894-8d5b9dab70cf.pdf,0,0,5708181722067,45479,,,"-24 à -14",4,"100 / 95","300 / 270","1 porte vitrée chauffée à charnières",Non,"6 tablettes de congélation fixes","2 pieds ajustables",Noir,Noir,LED,Oui,Mécanique,Statique,Manuel,R290,85,Oui,C,8.27,3017.46,350,220-240/50,45," x  x ","470 x 440 x 1545","595 x 640 x 1840","680 x 710 x 1940",54,,,,,,"470 x 413 mm",,2 roulettes,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45547,TD50C,"Réfrigérateur minibar tiroir","Minibar tiroir à intégrer dans une décoration existante","La gamme de minibars à tiroir TD est idéale pour les chambres d’hôtel. Ces minibars peuvent être encastrés dans les tables de nuit, par exemple, pour mettre à disposition de vos clients des boissons fraîches et de quoi grignoter. Le tiroir est équipé d’un groupe frigorifique à compresseur silencieux. Il possède un design élégant, est facile à encastrer, et consomme peu d’énergie. ","Système de réfrigération à compresseur, Faible consommation énergétique, Fonctionnement silencieux, Excellente présentation des produits, Éclairage intérieur LED, Sans façade/poignée - immédiatement intégrable, Fonction SLEEP pour programmer une période de silence",https://www.tefcold.fr/Produits/TD50C-45547,"Inspiration | Actualité produits;Refroidisseurs | Mini-bars;Inspiration | Hôtel",0,"453,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/27366793-87af-44ab-9a2e-008fc86f63e2.jpg,https://www.tefcold.dk/Files/Images/Perfion/1546a713-dd3c-42e6-9d9e-649a7754802c.png,https://www.tefcold.dk/Files/Images/Perfion/34398f20-4011-49c4-8b9c-a9407ad17334.png,https://www.tefcold.fr//Files/Images/Perfion/7da73832-fc9c-49e8-8ed1-35f1cb329705.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45547&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/97fc8d99-7c49-4c99-b4d2-a18ea7f2ae09.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/876094d8-bf1f-42e7-83bb-8355a02bcbb2.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/15130c28-2f4e-40fd-ab25-7290f6ea504e.pdf,0,0,5708181722210,45547,,,"+5 à +12",4,"24 / 22","52 / 45",,,,"Pieds Ajustables",Noir,Blanc,LED,Non,Électronique,Statique,Automatique,R600a,20,,G,0.29,106,40,220-240/50,38," x  x ","470 x 395 x 332","550 x 508 x 420","590 x 520 x 470",430,,,,,,,,,,45,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
45548,TD50A,"Réfrigérateur minibar tiroir","Minibar tiroir à très basse consommation","La gamme de minibars à tiroir TD est idéale pour les chambres d’hôtel. Ces minibars peuvent être encastrés dans les tables de nuit, par exemple, pour mettre à disposition de vos clients des boissons fraîches et de quoi grignoter. Le tiroir est équipé d’un groupe frigorifique à compresseur silencieux. Il possède un design élégant, est facile à encastrer, et consomme peu d’énergie. ","Système de réfrigération à compresseur, Faible consommation énergétique, Fonctionnement silencieux, Fonction SLEEP pour programmer une période de silence, Excellente présentation des produits, Éclairage intérieur LED",https://www.tefcold.fr/Produits/TD50A-45548,"Inspiration | Actualité produits;Refroidisseurs | Mini-bars;Inspiration | Hôtel",1,"457,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/c93708ba-c6fe-4700-aa70-9a54eab49358.jpg,https://www.tefcold.dk/Files/Images/Perfion/fde175c9-3567-4bf4-b120-78f04ef7aef0.png,https://www.tefcold.dk/Files/Images/Perfion/34398f20-4011-49c4-8b9c-a9407ad17334.png,https://www.tefcold.fr//Files/Images/Perfion/7da73832-fc9c-49e8-8ed1-35f1cb329705.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45548&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/97fc8d99-7c49-4c99-b4d2-a18ea7f2ae09.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/519176b8-308e-472c-89d3-a90a4dd2b7f7.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/15130c28-2f4e-40fd-ab25-7290f6ea504e.pdf,0,0,5708181722227,45548,,,"+5 à +12",4,"24 / 22","52 / 45",,,,"Pieds Ajustables",Noir,Blanc,LED,Non,Électronique,Statique,Automatique,R600a,20,,G,0.29,106,40,220-240/50,38," x  x ","470 x 395 x 332","550 x 508 x 420","590 x 520 x 470",430,,,,,,,,,,45,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
45598,MCX90M,"Vitrine réfrigérée inox","Vitrine multiniveaux à volet de sécurité manuel ","La gamme MCX de vitrines inox est idéale pour développer les achats impulsifs. Elle est disponible en plusieurs tailles, avec un volet de sécurité manuel à serrure. Elle répond à tous les besoins de présentation des produits réfrigérés pendant le service tout en privilégiant la sécurité des produits en dehors des heures de service. ","Idéal pour les achats impulsifs, Volet de sécurité verrouillable, Refroidissement ventilé, Tablettes ajustables, Entièrement automatique, Roulettes avec freins, Éclairage intérieur LED avec interrupteur, Régulation numérique et affichage de la température, Bande d’étiquetage incluse",https://www.tefcold.fr/Produits/MCX90M-45598,"Inspiration | Actualité produits;Inspiration | Vente de détail/Supermarché;Refroidisseurs | Réfrigérateurs de supermarché;Inspiration | Boutiques spécialisées;Inspiration | Vente de détail;Refroidisseurs | Vitrines libre service;Inspiration | Hôtel",1,"2.856,00","Pièces de rechange inclues 1 an",https://www.tefcold.dk/Files/Images/Perfion/13a4f2c8-6640-4230-ac87-1fdf97db5709.jpg,https://www.tefcold.dk/Files/Images/Perfion/334c2d67-759f-4350-a746-8931bb247c77.png,https://www.tefcold.dk/Files/Images/Perfion/13d280ca-dfce-46dc-b1d6-b6118b58a060.png,https://www.tefcold.fr//Files/Images/Perfion/da95c554-c44d-4bfa-898d-048fbb2711f7.png,https://api.tefcold.com/api/productreport/getxmlreport?itemnumber=45598&languageid=LANG5,https://www.tefcold.fr//Files/TefcoldDownloads/923cea65-35fe-4a2c-9f53-f737fd2dcead.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/361f7ebf-965e-43ee-993b-9d27c7368e84.pdf,https://www.tefcold.fr//Files/TefcoldDownloads/70bf2df5-b689-41b5-8e9f-0793192c6ea1.pdf,1,0,5708181722395,45598,,,"-1 à +5",3,"225 / 160","440 / 370",,,"4 réglable",,SS304,SS304,"LED en option",,Électronique,Ventilé,Automatique,R290,149,Oui,E,10.59,3865,670,220-240/50,56," x  x ","806 x 436 x 1250","868 x 740 x 1994","980 x 790 x 2150",28,,,,,Inox,,,Roulettes,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
